time_s,position,velocity,acceleration,jerk,phase,setpoint,dir
1.481000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.482000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.483000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.484000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.485000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.486000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.487000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.488000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.489000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.490000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.491000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.492000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.493000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.494000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.495000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.496000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.497000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.498000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.499000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.500000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.501000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.502000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.503000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.504000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.505000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.506000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.507000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.508000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.509000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.510000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.511000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.512000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.513000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.514000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.515000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.516000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.517000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.518000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.519000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.520000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.521000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.522000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.523000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.524000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.525000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.526000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.527000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.528000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.529000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.530000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.531000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.532000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.533000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.534000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.535000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.536000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.537000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.538000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.539000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.540000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.541000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.542000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.543000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.544000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.545000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.546000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.547000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.548000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.549000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.550000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.551000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.552000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.553000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.554000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.555000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.556000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.557000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.558000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.559000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.560000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.561000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.562000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.563000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.564000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.565000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.566000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.567000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.568000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.569000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.570000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.571000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.572000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.573000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.574000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.575000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.576000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.577000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.578000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.579000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.580000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.581000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.582000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.583000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.584000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.585000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.586000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.587000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.588000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.589000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.590000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.591000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.592000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.593000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.594000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.595000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.596000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.597000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.598000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.599000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.600000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.601000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.602000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.603000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.604000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.605000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.606000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.607000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.608000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.609000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.610000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.611000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.612000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.613000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.614000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.615000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.616000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.617000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.618000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.619000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.620000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.621000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.622000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.623000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.624000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.625000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.626000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.627000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.628000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.629000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.630000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.631000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.632000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.633000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.634000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.635000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.636000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.637000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.638000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.639000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.640000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.641000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.642000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.643000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
1.644000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
