t_s,target_rad,theta,omega,accel,jerk,isExec,cruiseN,skipAccel
3.256000,0.6981317,0.2261507,0.1309962,-0.0000000,0.0830839,1,0,0
3.257000,0.6981317,0.2262817,0.1309962,-0.0000000,0.0830839,1,0,0
3.258000,0.6981317,0.2264127,0.1309962,-0.0000000,0.0830839,1,0,0
3.259000,0.6981317,0.2265437,0.1309962,-0.0000000,0.0830839,1,0,0
3.260000,0.6981317,0.2266747,0.1309962,-0.0000000,0.0830839,1,0,0
3.261000,0.6981317,0.2268057,0.1309962,-0.0000000,0.0830839,1,0,0
3.262000,0.6981317,0.2269367,0.1309962,-0.0000000,0.0830839,1,0,0
3.263000,0.6981317,0.2270677,0.1309962,-0.0000000,0.0830839,1,0,0
3.264000,0.6981317,0.2271987,0.1309962,-0.0000000,0.0830839,1,0,0
3.265000,0.6981317,0.2273297,0.1309962,-0.0000000,0.0830839,1,0,0
3.266000,0.6981317,0.2274607,0.1309962,-0.0000000,0.0830839,1,0,0
3.267000,0.6981317,0.2275917,0.1309962,-0.0000000,0.0830839,1,0,0
3.268000,0.6981317,0.2277227,0.1309962,-0.0000000,0.0830839,1,0,0
3.269000,0.6981317,0.2278537,0.1309962,-0.0000000,0.0830839,1,0,0
3.270000,0.6981317,0.2279847,0.1309962,-0.0000000,0.0830839,1,0,0
3.271000,0.6981317,0.2281156,0.1309962,-0.0000000,0.0830839,1,0,0
3.272000,0.6981317,0.2282466,0.1309962,-0.0000000,0.0830839,1,0,0
3.273000,0.6981317,0.2283776,0.1309962,-0.0000000,0.0830839,1,0,0
3.274000,0.6981317,0.2285086,0.1309962,-0.0000000,0.0830839,1,0,0
3.275000,0.6981317,0.2286396,0.1309962,-0.0000000,0.0830839,1,0,0
3.276000,0.6981317,0.2287706,0.1309962,-0.0000000,0.0830839,1,0,0
3.277000,0.6981317,0.2289016,0.1309962,-0.0000000,0.0830839,1,0,0
3.278000,0.6981317,0.2290326,0.1309962,-0.0000000,0.0830839,1,0,0
3.279000,0.6981317,0.2291636,0.1309962,-0.0000000,0.0830839,1,0,0
3.280000,0.6981317,0.2292946,0.1309962,-0.0000000,0.0830839,1,0,0
3.281000,0.6981317,0.2294256,0.1309962,-0.0000000,0.0830839,1,0,0
3.282000,0.6981317,0.2295566,0.1309962,-0.0000000,0.0830839,1,0,0
3.283000,0.6981317,0.2296876,0.1309962,-0.0000000,0.0830839,1,0,0
3.284000,0.6981317,0.2298186,0.1309962,-0.0000000,0.0830839,1,0,0
3.285000,0.6981317,0.2299496,0.1309962,-0.0000000,0.0830839,1,0,0
3.286000,0.6981317,0.2300806,0.1309962,-0.0000000,0.0830839,1,0,0
3.287000,0.6981317,0.2302116,0.1309962,-0.0000000,0.0830839,1,0,0
3.288000,0.6981317,0.2303426,0.1309962,-0.0000000,0.0830839,1,0,0
3.289000,0.6981317,0.2304736,0.1309962,-0.0000000,0.0830839,1,0,0
3.290000,0.6981317,0.2306046,0.1309962,-0.0000000,0.0830839,1,0,0
3.291000,0.6981317,0.2307356,0.1309962,-0.0000000,0.0830839,1,0,0
3.292000,0.6981317,0.2308666,0.1309962,-0.0000000,0.0830839,1,0,0
3.293000,0.6981317,0.2309976,0.1309962,-0.0000000,0.0830839,1,0,0
3.294000,0.6981317,0.2311286,0.1309962,-0.0000000,0.0830839,1,0,0
3.295000,0.6981317,0.2312596,0.1309962,-0.0000000,0.0830839,1,0,0
3.296000,0.6981317,0.2313906,0.1309962,-0.0000000,0.0830839,1,0,0
3.297000,0.6981317,0.2315215,0.1309962,-0.0000000,0.0830839,1,0,0
3.298000,0.6981317,0.2316525,0.1309962,-0.0000000,0.0830839,1,0,0
3.299000,0.6981317,0.2317835,0.1309962,-0.0000000,0.0830839,1,0,0
3.300000,0.6981317,0.2319145,0.1309962,-0.0000000,0.0830839,1,0,0
3.301000,0.6981317,0.2320455,0.1309962,-0.0000000,0.0830839,1,0,0
3.302000,0.6981317,0.2321765,0.1309962,-0.0000000,0.0830839,1,0,0
3.303000,0.6981317,0.2323075,0.1309962,-0.0000000,0.0830839,1,0,0
3.304000,0.6981317,0.2324385,0.1309962,-0.0000000,0.0830839,1,0,0
3.305000,0.6981317,0.2325695,0.1309962,-0.0000000,0.0830839,1,0,0
3.306000,0.6981317,0.2327005,0.1309962,-0.0000000,0.0830839,1,0,0
3.307000,0.6981317,0.2328315,0.1309962,-0.0000000,0.0830839,1,0,0
3.308000,0.6981317,0.2329625,0.1309962,-0.0000000,0.0830839,1,0,0
3.309000,0.6981317,0.2330935,0.1309962,-0.0000000,0.0830839,1,0,0
3.310000,0.6981317,0.2332245,0.1309962,-0.0000000,0.0830839,1,0,0
3.311000,0.6981317,0.2333555,0.1309962,-0.0000000,0.0830839,1,0,0
3.312000,0.6981317,0.2334865,0.1309962,-0.0000000,0.0830839,1,0,0
3.313000,0.6981317,0.2336175,0.1309962,-0.0000000,0.0830839,1,0,0
3.314000,0.6981317,0.2337485,0.1309962,-0.0000000,0.0830839,1,0,0
3.315000,0.6981317,0.2338795,0.1309962,-0.0000000,0.0830839,1,0,0
3.316000,0.6981317,0.2340105,0.1309962,-0.0000000,0.0830839,1,0,0
3.317000,0.6981317,0.2341415,0.1309962,-0.0000000,0.0830839,1,0,0
3.318000,0.6981317,0.2342725,0.1309962,-0.0000000,0.0830839,1,0,0
3.319000,0.6981317,0.2344035,0.1309962,-0.0000000,0.0830839,1,0,0
3.320000,0.6981317,0.2345345,0.1309962,-0.0000000,0.0830839,1,0,0
3.321000,0.6981317,0.2346655,0.1309962,-0.0000000,0.0830839,1,0,0
3.322000,0.6981317,0.2347964,0.1309962,-0.0000000,0.0830839,1,0,0
3.323000,0.6981317,0.2349274,0.1309962,-0.0000000,0.0830839,1,0,0
3.324000,0.6981317,0.2350584,0.1309932,-0.0008941,0.0830839,1,0,0
3.325000,0.6981317,0.2351894,0.1309908,-0.0013411,0.0830839,1,0,0
3.326000,0.6981317,0.2353204,0.1309889,-0.0015110,0.0830839,1,0,0
3.327000,0.6981317,0.2354514,0.1309874,-0.0015181,0.0830839,1,0,0
3.328000,0.6981317,0.2355823,0.1309861,-0.0014337,0.0830839,1,0,0
3.329000,0.6981317,0.2357133,0.1309851,-0.0012987,0.0830839,1,0,0
3.330000,0.6981317,0.2358443,0.1309844,-0.0011415,0.0830839,1,0,0
3.331000,0.6981317,0.2359753,0.1309837,-0.0009868,0.0830839,1,0,0
3.332000,0.6981317,0.2361063,0.1309832,-0.0008428,0.0830839,1,0,0
3.333000,0.6981317,0.2362372,0.1309828,-0.0007106,0.0830839,1,0,0
3.334000,0.6981317,0.2363682,0.1309825,-0.0005913,0.0830839,1,0,0
3.335000,0.6981317,0.2364992,0.1309822,-0.0004944,0.0830839,1,0,0
3.336000,0.6981317,0.2366302,0.1309820,-0.0004087,0.0830839,1,0,0
3.337000,0.6981317,0.2367612,0.1309819,-0.0003352,0.0830839,1,0,0
3.338000,0.6981317,0.2368921,0.1309817,-0.0002749,0.0830839,1,0,0
3.339000,0.6981317,0.2370231,0.1309816,-0.0002237,0.0830839,1,0,0
3.340000,0.6981317,0.2371541,0.1309816,-0.0001790,0.0830839,1,0,0
3.341000,0.6981317,0.2372851,0.1309815,-0.0001432,0.0830839,1,0,0
3.342000,0.6981317,0.2374161,0.1309814,-0.0001181,0.0830839,1,0,0
3.343000,0.6981317,0.2375471,0.1309814,-0.0000961,0.0830839,1,0,0
3.344000,0.6981317,0.2376780,0.1309814,-0.0000807,0.0830839,1,0,0
3.345000,0.6981317,0.2378090,0.1309813,-0.0000654,0.0830839,1,0,0
3.346000,0.6981317,0.2379400,0.1309813,-0.0000547,0.0830839,1,0,0
3.347000,0.6981317,0.2380710,0.1309813,-0.0000428,0.0830839,1,0,0
3.348000,0.6981317,0.2382020,0.1309813,-0.0000344,0.0830839,1,0,0
3.349000,0.6981317,0.2383329,0.1309813,-0.0000241,0.0830839,1,0,0
3.350000,0.6981317,0.2384639,0.1309813,-0.0000169,0.0830839,1,0,0
3.351000,0.6981317,0.2385949,0.1309813,-0.0000118,0.0830839,1,0,0
3.352000,0.6981317,0.2387259,0.1309813,-0.0000083,0.0830839,1,0,0
3.353000,0.6981317,0.2388569,0.1309813,-0.0000058,0.0830839,1,0,0
3.354000,0.6981317,0.2389878,0.1309813,-0.0000040,0.0830839,1,0,0
3.355000,0.6981317,0.2391188,0.1309813,-0.0000028,0.0830839,1,0,0
3.356000,0.6981317,0.2392498,0.1309813,-0.0000020,0.0830839,1,0,0
3.357000,0.6981317,0.2393808,0.1309813,-0.0000014,0.0830839,1,0,0
3.358000,0.6981317,0.2395118,0.1309813,-0.0000010,0.0830839,1,0,0
3.359000,0.6981317,0.2396428,0.1309813,-0.0000007,0.0830839,1,0,0
3.360000,0.6981317,0.2397737,0.1309813,-0.0000005,0.0830839,1,0,0
3.361000,0.6981317,0.2399047,0.1309813,-0.0000003,0.0830839,1,0,0
3.362000,0.6981317,0.2400357,0.1309813,-0.0000002,0.0830839,1,0,0
3.363000,0.6981317,0.2401667,0.1309813,-0.0000002,0.0830839,1,0,0
3.364000,0.6981317,0.2402977,0.1309813,-0.0000001,0.0830839,1,0,0
3.365000,0.6981317,0.2404286,0.1309813,-0.0000001,0.0830839,1,0,0
3.366000,0.6981317,0.2405596,0.1309813,-0.0000001,0.0830839,1,0,0
3.367000,0.6981317,0.2406906,0.1309813,-0.0000000,0.0830839,1,0,0
3.368000,0.6981317,0.2408216,0.1309813,-0.0000000,0.0830839,1,0,0
3.369000,0.6981317,0.2409526,0.1309813,-0.0000000,0.0830839,1,0,0
3.370000,0.6981317,0.2410835,0.1309813,-0.0000000,0.0830839,1,0,0
3.371000,0.6981317,0.2412145,0.1309813,-0.0000000,0.0830839,1,0,0
3.372000,0.6981317,0.2413455,0.1309813,-0.0000000,0.0830839,1,0,0
3.373000,0.6981317,0.2414765,0.1309813,-0.0000000,0.0830839,1,0,0
3.374000,0.6981317,0.2416075,0.1309813,-0.0000000,0.0830839,1,0,0
3.375000,0.6981317,0.2417385,0.1309813,-0.0000000,0.0830839,1,0,0
3.376000,0.6981317,0.2418694,0.1309813,-0.0000000,0.0830839,1,0,0
3.377000,0.6981317,0.2420004,0.1309813,-0.0000000,0.0830839,1,0,0
3.378000,0.6981317,0.2421314,0.1309813,-0.0000000,0.0830839,1,0,0
3.379000,0.6981317,0.2422624,0.1309813,-0.0000000,0.0830839,1,0,0
3.380000,0.6981317,0.2423934,0.1309813,-0.0000000,0.0830839,1,0,0
3.381000,0.6981317,0.2425243,0.1309813,-0.0000000,0.0830839,1,0,0
3.382000,0.6981317,0.2426553,0.1309813,-0.0000000,0.0830839,1,0,0
3.383000,0.6981317,0.2427863,0.1309813,-0.0000000,0.0830839,1,0,0
3.384000,0.6981317,0.2429173,0.1309813,-0.0000000,0.0830839,1,0,0
3.385000,0.6981317,0.2430483,0.1309813,-0.0000000,0.0830839,1,0,0
3.386000,0.6981317,0.2431792,0.1309813,-0.0000000,0.0830839,1,0,0
3.387000,0.6981317,0.2433102,0.1309813,-0.0000000,0.0830839,1,0,0
3.388000,0.6981317,0.2434412,0.1309813,-0.0000000,0.0830839,1,0,0
3.389000,0.6981317,0.2435722,0.1309813,-0.0000000,0.0830839,1,0,0
3.390000,0.6981317,0.2437032,0.1309813,-0.0000000,0.0830839,1,0,0
3.391000,0.6981317,0.2438342,0.1309813,-0.0000000,0.0830839,1,0,0
3.392000,0.6981317,0.2439651,0.1309813,-0.0000000,0.0830839,1,0,0
3.393000,0.6981317,0.2440961,0.1309813,-0.0000000,0.0830839,1,0,0
3.394000,0.6981317,0.2442271,0.1309813,-0.0000000,0.0830839,1,0,0
3.395000,0.6981317,0.2443581,0.1309813,-0.0000000,0.0830839,1,0,0
3.396000,0.6981317,0.2444891,0.1309813,-0.0000000,0.0830839,1,0,0
3.397000,0.6981317,0.2446200,0.1309813,-0.0000000,0.0830839,1,0,0
3.398000,0.6981317,0.2447510,0.1309813,-0.0000000,0.0830839,1,0,0
3.399000,0.6981317,0.2448820,0.1309813,-0.0000000,0.0830839,1,0,0
3.400000,0.6981317,0.2450130,0.1309813,-0.0000000,0.0830839,1,0,0
3.401000,0.6981317,0.2451440,0.1309813,-0.0000000,0.0830839,1,0,0
3.402000,0.6981317,0.2452749,0.1309813,-0.0000000,0.0830839,1,0,0
3.403000,0.6981317,0.2454059,0.1309813,-0.0000000,0.0830839,1,0,0
3.404000,0.6981317,0.2455369,0.1309813,-0.0000000,0.0830839,1,0,0
3.405000,0.6981317,0.2456679,0.1309813,-0.0000000,0.0830839,1,0,0
3.406000,0.6981317,0.2457989,0.1309813,-0.0000000,0.0830839,1,0,0
